game_id,treatment,cohort_id,round,player1_id,player2_id,player1_choice,player2_choice,player1_payout,player2_payout
100,0.6,1,25,106,108,Y,X,42,0
101,0.6,1,26,101,105,Y,Y,12,12
102,0.6,1,26,102,107,X,X,45,45
103,0.6,1,26,103,104,X,Y,0,42
104,0.6,1,26,106,108,Y,Y,12,12
105,0.6,1,27,101,104,X,Y,0,42
106,0.6,1,27,105,107,Y,X,42,0
107,0.6,1,27,102,106,X,Y,0,42
108,0.6,1,27,103,108,X,Y,0,42
109,0.6,1,28,101,105,Y,X,42,0
110,0.6,1,28,102,107,X,X,45,45
111,0.6,1,28,103,104,X,Y,0,42
112,0.6,1,28,106,108,Y,Y,12,12
113,0.6,1,29,101,102,X,X,45,45
114,0.6,1,29,105,108,Y,Y,12,12
115,0.6,1,29,103,106,Y,Y,12,12
116,0.6,1,29,104,107,Y,X,42,0
117,0.6,1,30,101,106,X,Y,0,42
118,0.6,1,30,105,107,Y,X,42,0
119,0.6,1,30,102,108,X,X,45,45
120,0.6,1,30,103,104,Y,Y,12,12
121,0.6,1,31,101,108,X,X,45,45
122,0.6,1,31,105,107,Y,Y,12,12
123,0.6,1,31,102,106,X,Y,0,42
124,0.6,1,31,103,104,Y,Y,12,12
125,0.6,1,32,101,105,X,Y,0,42
126,0.6,1,32,102,108,X,X,45,45
127,0.6,1,32,103,106,X,Y,0,42
128,0.6,1,32,104,107,Y,X,42,0
129,0.6,1,33,101,104,X,Y,0,42
130,0.6,1,33,105,102,Y,X,42,0
131,0.6,1,33,103,108,X,X,45,45
132,0.6,1,33,106,107,Y,Y,12,12
133,0.6,1,34,101,103,X,X,45,45
134,0.6,1,34,105,102,Y,X,42,0
135,0.6,1,34,104,107,Y,Y,12,12
136,0.6,1,34,106,108,Y,X,42,0
137,0.6,1,35,101,108,X,X,45,45
138,0.6,1,35,105,102,X,X,45,45
139,0.6,1,35,103,106,X,Y,0,42
140,0.6,1,35,104,107,Y,Y,12,12
141,0.6,1,36,101,102,X,X,45,45
142,0.6,1,36,105,103,X,X,45,45
143,0.6,1,36,104,106,Y,Y,12,12
144,0.6,1,36,107,108,Y,X,42,0
145,0.6,1,37,101,104,X,Y,0,42
146,0.6,1,37,105,106,X,Y,0,42
147,0.6,1,37,102,108,X,X,45,45
148,0.6,1,37,103,107,X,X,45,45
149,0.6,1,38,101,103,X,X,45,45
150,0.6,1,38,105,106,X,Y,0,42
151,0.6,1,38,102,104,X,Y,0,42
152,0.6,1,38,107,108,X,X,45,45
153,0.6,1,39,101,104,X,Y,0,42
154,0.6,1,39,105,102,X,X,45,45
155,0.6,1,39,103,108,X,X,45,45
156,0.6,1,39,106,107,Y,X,42,0
157,0.6,1,40,101,103,X,X,45,45
158,0.6,1,40,105,102,X,X,45,45
159,0.6,1,40,104,108,Y,X,42,0
160,0.6,1,40,106,107,Y,Y,12,12
161,0.6,1,41,101,103,X,X,45,45
162,0.6,1,41,105,104,X,Y,0,42
163,0.6,1,41,102,108,X,X,45,45
164,0.6,1,41,106,107,Y,Y,12,12
165,0.6,1,42,101,102,X,X,45,45
166,0.6,1,42,105,104,X,Y,0,42
167,0.6,1,42,103,108,X,X,45,45
168,0.6,1,42,106,107,Y,X,42,0
169,0.6,1,43,101,108,X,X,45,45
170,0.6,1,43,105,106,X,Y,0,42
171,0.6,1,43,102,104,X,Y,0,42
172,0.6,1,43,103,107,X,Y,0,42
173,0.6,1,44,101,104,X,Y,0,42
174,0.6,1,44,105,106,Y,Y,12,12
175,0.6,1,44,102,108,X,X,45,45
176,0.6,1,44,103,107,X,X,45,45
177,0.6,1,45,101,108,X,X,45,45
178,0.6,1,45,105,106,X,Y,0,42
179,0.6,1,45,102,104,X,Y,0,42
180,0.6,1,45,103,107,X,X,45,45
181,0.6,1,46,101,107,X,X,45,45
182,0.6,1,46,105,103,X,X,45,45
183,0.6,1,46,102,108,X,X,45,45
184,0.6,1,46,104,106,Y,Y,12,12
185,0.6,1,47,101,103,X,X,45,45
186,0.6,1,47,105,107,Y,X,42,0
187,0.6,1,47,102,108,X,X,45,45
188,0.6,1,47,104,106,Y,Y,12,12
189,0.6,1,48,101,106,X,Y,0,42
190,0.6,1,48,105,103,X,X,45,45
191,0.6,1,48,102,104,X,Y,0,42
192,0.6,1,48,107,108,X,X,45,45
193,0.6,1,49,101,102,X,X,45,45
194,0.6,1,49,105,108,X,X,45,45
195,0.6,1,49,103,106,X,Y,0,42
196,0.6,1,49,104,107,Y,X,42,0
197,0.6,1,50,101,106,X,Y,0,42
198,0.6,1,50,105,104,X,Y,0,42
199,0.6,1,50,102,103,X,X,45,45
200,0.6,1,50,107,108,Y,X,42,0
201,0.6,1,51,101,108,X,X,45,45
202,0.6,1,51,105,106,X,Y,0,42
203,0.6,1,51,102,104,X,Y,0,42
204,0.6,1,51,103,107,X,X,45,45
205,0.6,1,52,101,107,X,X,45,45
206,0.6,1,52,105,102,Y,X,42,0
207,0.6,1,52,103,108,X,X,45,45
208,0.6,1,52,104,106,Y,Y,12,12
209,0.6,1,53,101,106,X,Y,0,42
210,0.6,1,53,105,107,X,X,45,45
211,0.6,1,53,102,108,X,X,45,45
212,0.6,1,53,103,104,X,Y,0,42
213,0.6,1,54,101,103,X,X,45,45
214,0.6,1,54,105,102,X,X,45,45
215,0.6,1,54,104,107,Y,X,42,0
216,0.6,1,54,106,108,Y,X,42,0
217,0.6,1,55,101,107,X,Y,0,42
218,0.6,1,55,105,108,X,X,45,45
219,0.6,1,55,102,103,X,X,45,45
220,0.6,1,55,104,106,Y,Y,12,12
221,0.6,1,56,101,106,X,Y,0,42
222,0.6,1,56,105,107,X,X,45,45
223,0.6,1,56,102,103,X,X,45,45
224,0.6,1,56,104,108,Y,X,42,0
225,0.6,1,57,101,102,X,X,45,45
226,0.6,1,57,105,104,X,Y,0,42
227,0.6,1,57,103,107,X,X,45,45
228,0.6,1,57,106,108,Y,X,42,0
229,0.6,1,58,101,108,X,X,45,45
230,0.6,1,58,105,103,X,X,45,45
231,0.6,1,58,102,106,X,Y,0,42
232,0.6,1,58,104,107,Y,X,42,0
233,0.6,1,59,101,108,X,X,45,45
234,0.6,1,59,105,106,X,Y,0,42
235,0.6,1,59,102,104,X,Y,0,42
236,0.6,1,59,103,107,X,Y,0,42
237,0.6,1,60,101,107,X,X,45,45
238,0.6,1,60,105,108,X,X,45,45
239,0.6,1,60,102,106,X,Y,0,42
240,0.6,1,60,103,104,X,Y,0,42
241,0.6,1,61,101,108,X,X,45,45
242,0.6,1,61,105,106,X,Y,0,42
243,0.6,1,61,102,103,X,X,45,45
244,0.6,1,61,104,107,Y,X,42,0
245,0.6,1,62,101,102,X,X,45,45
246,0.6,1,62,105,103,X,X,45,45
247,0.6,1,62,104,108,Y,X,42,0
248,0.6,1,62,106,107,Y,Y,12,12
249,0.6,1,63,101,106,X,Y,0,42
250,0.6,1,63,105,102,X,X,45,45
251,0.6,1,63,103,108,X,X,45,45
252,0.6,1,63,104,107,Y,X,42,0
253,0.6,1,64,101,107,X,Y,0,42
254,0.6,1,64,105,104,X,Y,0,42
255,0.6,1,64,102,108,X,X,45,45
256,0.6,1,64,103,106,X,Y,0,42
257,0.6,1,65,101,108,X,X,45,45
258,0.6,1,65,105,104,Y,Y,12,12
259,0.6,1,65,102,107,X,X,45,45
260,0.6,1,65,103,106,X,Y,0,42
261,0.6,1,66,101,106,X,Y,0,42
262,0.6,1,66,105,104,X,Y,0,42
263,0.6,1,66,102,103,X,X,45,45
264,0.6,1,66,107,108,X,Y,0,42
265,0.6,1,67,101,107,X,Y,0,42
266,0.6,1,67,105,106,Y,Y,12,12
267,0.6,1,67,102,108,X,X,45,45
268,0.6,1,67,103,104,X,Y,0,42
269,0.6,1,68,101,104,X,Y,0,42
270,0.6,1,68,105,106,Y,Y,12,12
271,0.6,1,68,102,108,X,Y,0,42
272,0.6,1,68,103,107,X,Y,0,42
273,0.6,1,69,101,106,X,Y,0,42
274,0.6,1,69,105,103,Y,X,42,0
275,0.6,1,69,102,104,X,Y,0,42
276,0.6,1,69,107,108,Y,X,42,0
277,0.6,1,70,101,103,X,X,45,45
278,0.6,1,70,105,108,X,Y,0,42
279,0.6,1,70,102,104,X,Y,0,42
280,0.6,1,70,106,107,Y,X,42,0
281,0.6,1,71,101,108,X,X,45,45
282,0.6,1,71,105,104,Y,Y,12,12
283,0.6,1,71,102,107,X,X,45,45
284,0.6,1,71,103,106,X,Y,0,42
285,0.6,1,72,101,103,X,X,45,45
286,0.6,1,72,105,106,Y,Y,12,12
287,0.6,1,72,102,108,X,Y,0,42
288,0.6,1,72,104,107,Y,X,42,0
289,0.6,1,73,101,102,X,X,45,45
290,0.6,1,73,105,107,Y,Y,12,12
291,0.6,1,73,103,104,X,Y,0,42
292,0.6,1,73,106,108,Y,X,42,0
293,0.6,1,74,101,102,X,X,45,45
294,0.6,1,74,105,107,Y,Y,12,12
295,0.6,1,74,103,108,X,Y,0,42
296,0.6,1,74,104,106,Y,Y,12,12
297,0.6,1,75,101,103,X,X,45,45
298,0.6,1,75,105,107,Y,Y,12,12
299,0.6,1,75,102,108,Y,X,42,0
300,0.6,1,75,104,106,Y,Y,12,12
301,0.6,2,1,109,114,X,X,45,45
302,0.6,2,1,110,115,X,Y,0,42
303,0.6,2,1,111,113,X,Y,0,42
304,0.6,2,1,112,116,X,X,45,45
305,0.6,2,2,109,115,X,Y,0,42
306,0.6,2,2,110,111,Y,Y,12,12
307,0.6,2,2,113,116,Y,X,42,0
308,0.6,2,2,114,112,X,X,45,45
309,0.6,2,3,109,110,X,Y,0,42
310,0.6,2,3,111,115,X,Y,0,42
311,0.6,2,3,113,114,Y,X,42,0
312,0.6,2,3,112,116,X,X,45,45
313,0.6,2,4,109,115,Y,X,42,0
314,0.6,2,4,110,111,Y,Y,12,12
315,0.6,2,4,113,112,Y,X,42,0
316,0.6,2,4,114,116,X,Y,0,42
317,0.6,2,5,109,111,X,Y,0,42
318,0.6,2,5,110,113,X,Y,0,42
319,0.6,2,5,115,114,X,X,45,45
320,0.6,2,5,112,116,X,X,45,45
321,0.6,2,6,109,112,X,X,45,45
322,0.6,2,6,110,115,Y,X,42,0
323,0.6,2,6,111,113,X,Y,0,42
324,0.6,2,6,114,116,X,X,45,45
325,0.6,2,7,109,116,X,X,45,45
326,0.6,2,7,110,113,Y,Y,12,12
327,0.6,2,7,111,115,Y,Y,12,12
328,0.6,2,7,114,112,X,X,45,45
329,0.6,2,8,109,116,X,X,45,45
330,0.6,2,8,110,112,Y,X,42,0
331,0.6,2,8,111,113,Y,Y,12,12
332,0.6,2,8,115,114,Y,X,42,0
333,0.6,2,9,109,115,X,X,45,45
334,0.6,2,9,110,116,X,X,45,45
335,0.6,2,9,111,112,Y,X,42,0
336,0.6,2,9,113,114,Y,X,42,0
337,0.6,2,10,109,116,X,X,45,45
338,0.6,2,10,110,112,Y,X,42,0
339,0.6,2,10,111,113,Y,X,42,0
340,0.6,2,10,115,114,X,X,45,45
341,0.6,2,11,109,113,X,Y,0,42
342,0.6,2,11,110,112,Y,Y,12,12
343,0.6,2,11,111,114,X,X,45,45
344,0.6,2,11,115,116,X,X,45,45
345,0.6,2,12,109,112,X,Y,0,42
346,0.6,2,12,110,116,Y,X,42,0
347,0.6,2,12,111,115,X,X,45,45
348,0.6,2,12,113,114,Y,X,42,0
349,0.6,2,13,109,115,X,X,45,45
350,0.6,2,13,110,111,X,X,45,45
351,0.6,2,13,113,114,Y,X,42,0
352,0.6,2,13,112,116,Y,Y,12,12
353,0.6,2,14,109,110,X,Y,0,42
354,0.6,2,14,111,114,X,X,45,45
355,0.6,2,14,115,112,X,Y,0,42
356,0.6,2,14,113,116,Y,X,42,0
357,0.6,2,15,109,111,X,X,45,45
358,0.6,2,15,110,116,Y,Y,12,12
359,0.6,2,15,115,113,X,Y,0,42
360,0.6,2,15,114,112,X,Y,0,42
361,0.6,2,16,109,116,X,Y,0,42
362,0.6,2,16,110,113,X,Y,0,42
363,0.6,2,16,111,112,X,Y,0,42
364,0.6,2,16,115,114,X,X,45,45
365,0.6,2,17,109,112,X,Y,0,42
366,0.6,2,17,110,116,X,X,45,45
367,0.6,2,17,111,115,X,X,45,45
368,0.6,2,17,113,114,Y,X,42,0
369,0.6,2,18,109,116,X,X,45,45
370,0.6,2,18,110,114,Y,Y,12,12
371,0.6,2,18,111,115,X,X,45,45
372,0.6,2,18,113,112,Y,Y,12,12
373,0.6,2,19,109,115,X,X,45,45
374,0.6,2,19,110,111,Y,X,42,0
375,0.6,2,19,113,116,Y,X,42,0
376,0.6,2,19,114,112,X,Y,0,42
377,0.6,2,20,109,110,X,X,45,45
378,0.6,2,20,111,112,X,Y,0,42
379,0.6,2,20,115,114,X,X,45,45
380,0.6,2,20,113,116,Y,Y,12,12
381,0.6,2,21,109,112,X,Y,0,42
382,0.6,2,21,110,114,X,X,45,45
383,0.6,2,21,111,113,X,Y,0,42
384,0.6,2,21,115,116,X,Y,0,42
385,0.6,2,22,109,113,X,Y,0,42
386,0.6,2,22,110,111,X,Y,0,42
387,0.6,2,22,115,116,X,X,45,45
388,0.6,2,22,114,112,Y,Y,12,12
389,0.6,2,23,109,116,X,Y,0,42
390,0.6,2,23,110,112,Y,X,42,0
391,0.6,2,23,111,114,X,Y,0,42
392,0.6,2,23,115,113,X,Y,0,42
393,0.6,2,24,109,113,X,Y,0,42
394,0.6,2,24,110,115,Y,X,42,0
395,0.6,2,24,111,112,Y,Y,12,12
396,0.6,2,24,114,116,X,Y,0,42
397,0.6,2,25,109,116,X,Y,0,42
398,0.6,2,25,110,115,X,Y,0,42
399,0.6,2,25,111,112,Y,Y,12,12
400,0.6,2,25,113,114,Y,X,42,0
401,0.6,2,26,109,114,X,X,45,45
402,0.6,2,26,110,113,X,X,45,45
403,0.6,2,26,111,116,Y,X,42,0
404,0.6,2,26,115,112,X,Y,0,42
405,0.6,2,27,109,112,X,X,45,45
406,0.6,2,27,110,111,X,X,45,45
407,0.6,2,27,115,114,X,X,45,45
408,0.6,2,27,113,116,X,Y,0,42
409,0.6,2,28,109,113,X,X,45,45
410,0.6,2,28,110,112,Y,Y,12,12
411,0.6,2,28,111,116,X,Y,0,42
412,0.6,2,28,115,114,X,Y,0,42
413,0.6,2,29,109,111,X,X,45,45
414,0.6,2,29,110,113,Y,X,42,0
415,0.6,2,29,115,116,Y,X,42,0
416,0.6,2,29,114,112,Y,Y,12,12
417,0.6,2,30,109,113,X,X,45,45
418,0.6,2,30,110,114,Y,X,42,0
419,0.6,2,30,111,116,X,X,45,45
420,0.6,2,30,115,112,X,X,45,45
421,0.6,2,31,109,115,X,X,45,45
422,0.6,2,31,110,112,X,X,45,45
423,0.6,2,31,111,113,X,X,45,45
424,0.6,2,31,114,116,X,X,45,45
425,0.6,2,32,109,116,X,Y,0,42
426,0.6,2,32,110,114,X,Y,0,42
427,0.6,2,32,111,113,X,X,45,45
428,0.6,2,32,115,112,X,Y,0,42
429,0.6,2,33,109,110,X,X,45,45
430,0.6,2,33,111,115,X,X,45,45
431,0.6,2,33,113,114,X,Y,0,42
432,0.6,2,33,112,116,Y,X,42,0
433,0.6,2,34,109,113,X,X,45,45
434,0.6,2,34,110,115,Y,X,42,0
435,0.6,2,34,111,116,X,Y,0,42
436,0.6,2,34,114,112,X,Y,0,42
437,0.6,2,35,109,112,X,X,45,45
438,0.6,2,35,110,115,Y,Y,12,12
439,0.6,2,35,111,113,X,X,45,45
440,0.6,2,35,114,116,X,X,45,45
441,0.6,2,36,109,112,X,X,45,45
442,0.6,2,36,110,116,Y,X,42,0
443,0.6,2,36,111,113,X,X,45,45
444,0.6,2,36,115,114,Y,X,42,0
445,0.6,2,37,109,110,X,X,45,45
446,0.6,2,37,111,114,X,X,45,45
447,0.6,2,37,115,113,X,X,45,45
448,0.6,2,37,112,116,X,X,45,45
449,0.6,2,38,109,115,X,X,45,45
450,0.6,2,38,110,116,X,X,45,45
451,0.6,2,38,111,112,X,X,45,45
452,0.6,2,38,113,114,X,X,45,45
453,0.6,2,39,109,111,X,X,45,45
454,0.6,2,39,110,112,Y,X,42,0
455,0.6,2,39,115,114,X,X,45,45
456,0.6,2,39,113,116,X,X,45,45
457,0.6,2,40,109,115,X,X,45,45
458,0.6,2,40,110,116,Y,Y,12,12
459,0.6,2,40,111,114,X,Y,0,42
460,0.6,2,40,113,112,X,X,45,45
461,0.6,2,41,109,110,X,Y,0,42
462,0.6,2,41,111,112,X,X,45,45
463,0.6,2,41,115,116,X,X,45,45
464,0.6,2,41,113,114,X,Y,0,42
465,0.6,2,42,109,113,X,X,45,45
466,0.6,2,42,110,114,X,X,45,45
467,0.6,2,42,111,116,X,Y,0,42
468,0.6,2,42,115,112,X,X,45,45
469,0.6,2,43,109,115,X,X,45,45
470,0.6,2,43,110,116,X,Y,0,42
471,0.6,2,43,111,114,X,X,45,45
472,0.6,2,43,113,112,X,X,45,45
473,0.6,2,44,109,110,X,X,45,45
474,0.6,2,44,111,112,X,X,45,45
475,0.6,2,44,115,116,X,Y,0,42
476,0.6,2,44,113,114,X,X,45,45
477,0.6,2,45,109,115,X,X,45,45
478,0.6,2,45,110,114,X,X,45,45
479,0.6,2,45,111,116,X,Y,0,42
480,0.6,2,45,113,112,X,X,45,45
481,0.6,2,46,109,115,X,X,45,45
482,0.6,2,46,110,111,X,X,45,45
483,0.6,2,46,113,112,X,X,45,45
484,0.6,2,46,114,116,X,Y,0,42
485,0.6,2,47,109,112,X,X,45,45
486,0.6,2,47,110,111,X,X,45,45
487,0.6,2,47,115,116,X,Y,0,42
488,0.6,2,47,113,114,X,X,45,45
489,0.6,2,48,109,114,X,X,45,45
490,0.6,2,48,110,111,X,X,45,45
491,0.6,2,48,115,113,X,X,45,45
492,0.6,2,48,112,116,X,X,45,45
493,0.6,2,49,109,113,X,X,45,45
494,0.6,2,49,110,111,X,X,45,45
495,0.6,2,49,115,114,X,X,45,45
496,0.6,2,49,112,116,X,X,45,45
497,0.6,2,50,109,110,X,X,45,45
498,0.6,2,50,111,115,X,X,45,45
499,0.6,2,50,113,116,X,X,45,45
500,0.6,2,50,114,112,X,X,45,45
501,0.6,2,51,109,114,X,X,45,45
502,0.6,2,51,110,111,X,X,45,45
503,0.6,2,51,115,112,X,X,45,45
504,0.6,2,51,113,116,X,X,45,45
505,0.6,2,52,109,114,X,X,45,45
506,0.6,2,52,110,111,X,X,45,45
507,0.6,2,52,115,112,X,X,45,45
508,0.6,2,52,113,116,X,X,45,45
509,0.6,2,53,109,110,X,X,45,45
510,0.6,2,53,111,116,X,X,45,45
511,0.6,2,53,115,112,X,X,45,45
512,0.6,2,53,113,114,X,X,45,45
513,0.6,2,54,109,115,X,X,45,45
514,0.6,2,54,110,116,X,X,45,45
515,0.6,2,54,111,113,X,X,45,45
516,0.6,2,54,114,112,X,X,45,45
517,0.6,2,55,109,110,X,X,45,45
518,0.6,2,55,111,112,X,X,45,45
519,0.6,2,55,115,113,X,X,45,45
520,0.6,2,55,114,116,X,X,45,45
521,0.6,2,56,109,115,X,X,45,45
522,0.6,2,56,110,114,X,X,45,45
523,0.6,2,56,111,112,X,X,45,45
524,0.6,2,56,113,116,X,X,45,45
525,0.6,2,57,109,113,X,X,45,45
526,0.6,2,57,110,115,X,X,45,45
527,0.6,2,57,111,112,X,X,45,45
528,0.6,2,57,114,116,X,X,45,45
529,0.6,2,58,109,110,X,X,45,45
530,0.6,2,58,111,112,X,X,45,45
531,0.6,2,58,115,114,X,X,45,45
532,0.6,2,58,113,116,X,X,45,45
533,0.6,2,59,109,110,X,X,45,45
534,0.6,2,59,111,113,X,X,45,45
535,0.6,2,59,115,112,X,X,45,45
536,0.6,2,59,114,116,X,X,45,45
537,0.6,2,60,109,112,X,X,45,45
538,0.6,2,60,110,113,X,X,45,45
539,0.6,2,60,111,116,X,X,45,45
540,0.6,2,60,115,114,X,X,45,45
541,0.6,2,61,109,115,X,X,45,45
542,0.6,2,61,110,114,X,X,45,45
543,0.6,2,61,111,112,X,X,45,45
544,0.6,2,61,113,116,X,X,45,45
545,0.6,2,62,109,116,X,X,45,45
546,0.6,2,62,110,111,X,X,45,45
547,0.6,2,62,115,112,X,X,45,45
548,0.6,2,62,113,114,X,X,45,45
549,0.6,2,63,109,113,X,X,45,45
550,0.6,2,63,110,112,X,X,45,45
551,0.6,2,63,111,116,X,X,45,45
552,0.6,2,63,115,114,X,X,45,45
553,0.6,2,64,109,114,X,X,45,45
554,0.6,2,64,110,116,X,X,45,45
555,0.6,2,64,111,112,X,X,45,45
556,0.6,2,64,115,113,X,X,45,45
557,0.6,2,65,109,116,X,X,45,45
558,0.6,2,65,110,114,X,X,45,45
559,0.6,2,65,111,112,X,X,45,45
560,0.6,2,65,115,113,X,X,45,45
561,0.6,2,66,109,115,X,X,45,45
562,0.6,2,66,110,116,X,X,45,45
563,0.6,2,66,111,113,X,X,45,45
564,0.6,2,66,114,112,X,X,45,45
565,0.6,2,67,109,113,X,X,45,45
566,0.6,2,67,110,111,X,X,45,45
567,0.6,2,67,115,112,X,X,45,45
568,0.6,2,67,114,116,X,X,45,45
569,0.6,2,68,109,112,X,X,45,45
570,0.6,2,68,110,111,X,X,45,45
571,0.6,2,68,115,113,X,X,45,45
572,0.6,2,68,114,116,X,X,45,45
573,0.6,2,69,109,112,X,X,45,45
574,0.6,2,69,110,115,X,X,45,45
575,0.6,2,69,111,116,X,X,45,45
576,0.6,2,69,113,114,X,X,45,45
577,0.6,2,70,109,110,X,X,45,45
578,0.6,2,70,111,113,X,X,45,45
579,0.6,2,70,115,112,X,X,45,45
580,0.6,2,70,114,116,X,X,45,45
581,0.6,2,71,109,114,X,X,45,45
582,0.6,2,71,110,112,X,X,45,45
583,0.6,2,71,111,116,X,X,45,45
584,0.6,2,71,115,113,X,X,45,45
585,0.6,2,72,109,113,X,X,45,45
586,0.6,2,72,110,114,X,X,45,45
587,0.6,2,72,111,116,X,X,45,45
588,0.6,2,72,115,112,X,X,45,45
589,0.6,2,73,109,113,X,X,45,45
590,0.6,2,73,110,115,X,X,45,45
591,0.6,2,73,111,112,X,X,45,45
592,0.6,2,73,114,116,X,X,45,45
593,0.6,2,74,109,116,X,X,45,45
594,0.6,2,74,110,111,X,X,45,45
595,0.6,2,74,115,114,X,X,45,45
596,0.6,2,74,113,112,X,X,45,45
597,0.6,2,75,109,115,X,X,45,45
598,0.6,2,75,110,113,X,X,45,45
599,0.6,2,75,111,114,X,X,45,45
600,0.6,2,75,112,116,X,X,45,45
601,0.6,3,1,117,121,X,Y,0,42
602,0.6,3,1,118,124,X,Y,0,42
603,0.6,3,1,119,123,X,X,45,45
604,0.6,3,1,120,122,X,X,45,45
605,0.6,3,2,117,124,X,X,45,45
606,0.6,3,2,118,121,X,Y,0,42
607,0.6,3,2,119,122,Y,X,42,0
608,0.6,3,2,120,123,X,X,45,45
609,0.6,3,3,117,121,Y,X,42,0
610,0.6,3,3,118,123,X,X,45,45
611,0.6,3,3,119,124,Y,X,42,0
612,0.6,3,3,120,122,X,X,45,45
613,0.6,3,4,117,123,X,X,45,45
